,Unnamed: 0,n,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData mode Number,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData range Row,MagpieData avg_dev Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData mean NsValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData maximum NfValence,MagpieData mean NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData mean NsUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData mean NdUnfilled,MagpieData maximum NfUnfilled,MagpieData mean NfUnfilled,MagpieData minimum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData maximum GSbandgap,MagpieData mean GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData mean GSmagmom,MagpieData maximum SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,label,distance
4024,4024,0.0,Tl3 Cr1,24.0,81.0,81.0,76.0,27.0,69.25,10.125,76.0,152.3872,166.2865,57.1452,577.0,2180.0,1603.0,977.75,601.125,577.0,6.0,7.0,11.25,2.625,2.0,0.75,139.0,145.0,6.0,143.5,2.25,145.0,1.62,1.66,1.63,0.0149999999999999,1.62,1.0,1.75,0.75,0.375,1.0,5.0,10.0,5.0,8.75,1.875,10.0,14.0,10.5,6.0,27.0,21.0,21.75,7.875,27.0,1.0,0.25,5.0,5.0,3.75,1.875,5.0,5.0,1.25,0.0,0.0,5.0,1.0,5.25,0.375,5.0,11.19,15.72,22.98,5.895,26.91,0.0,0.0,0.0,0.0,0.0,229.0,202.75,13.125,421,5.044170836064589
4025,4025,0.0,Tl3 Ir1,77.0,81.0,81.0,76.0,16.0,72.0,6.0,76.0,12.166299999999978,201.341725,4.562362499999992,577.0,2739.0,2162.0,1117.5,810.75,577.0,9.0,4.0,12.0,1.5,0.0,0.0,141.0,145.0,4.0,144.0,1.5,145.0,1.62,2.2,1.765,0.2175,1.62,2.0,2.0,0.75,0.375,1.0,7.0,10.0,3.0,9.25,1.125,10.0,14.0,14.0,23.0,27.0,4.0,26.0,1.5,27.0,0.0,0.0,5.0,5.0,3.75,1.875,5.0,3.0,0.75,0.0,0.0,3.0,2.0,4.5,0.75,5.0,14.21,12.7,23.735,4.7625,26.91,0.0,0.0,0.0,0.0,0.0,225.0,201.75,11.625,419,2.5830637524556774
4026,4026,0.0,Tl3 Pb1,81.0,82.0,81.0,81.0,5.0,77.25,1.875,76.0,2.8166999999999973,205.087475,1.0562624999999954,577.0,600.61,23.610000000000014,582.9025,8.85375000000002,577.0,13.0,1.0,13.25,0.375,0.0,0.0,145.0,146.0,1.0,145.25,0.375,145.0,1.62,2.33,1.7975,0.26625,1.62,2.0,2.0,1.25,0.375,1.0,10.0,10.0,0.0,10.0,0.0,10.0,14.0,14.0,27.0,28.0,1.0,27.25,0.375,27.0,0.0,0.0,5.0,1.0,4.75,0.375,5.0,0.0,0.0,0.0,0.0,4.0,1.0,4.75,0.375,5.0,26.91,1.1999999999999993,27.21,0.4500000000000002,26.91,0.0,0.0,0.0,0.0,0.0,225.0,201.75,11.625,420,0.0
4027,4027,0.0,Tl3 Si1,14.0,81.0,81.0,78.0,2.0,76.5,0.75,76.0,176.2978,160.30885,66.11167499999999,577.0,1687.0,1110.0,854.5,416.25,577.0,13.0,1.0,13.25,0.375,3.0,1.125,111.0,145.0,34.0,136.5,12.75,145.0,1.62,1.9,1.69,0.1049999999999998,1.62,2.0,2.0,1.25,0.375,1.0,0.0,10.0,10.0,7.5,3.75,10.0,14.0,10.5,4.0,27.0,23.0,21.25,8.625,27.0,0.0,0.0,5.0,1.0,4.75,0.375,5.0,0.0,0.0,0.0,0.0,4.0,1.0,4.75,0.375,5.0,20.44,6.469999999999999,25.2925,2.42625,26.91,0.773,0.19325,0.0,0.0,0.0,227.0,202.25,12.375,421,3.033042046826749
4028,4028,2.8,Tl4 Cd1 I6,48.0,81.0,53.0,96.0,26.0,86.36363636363636,10.512396694214877,96.0,91.9723,153.76100181818182,36.81621685950413,386.85,594.22,207.37,474.8472727272728,95.99702479338843,386.85,12.0,5.0,15.090909090909092,2.0826446280991733,1.0,0.4628099173553718,139.0,145.0,6.0,141.63636363636363,2.8760330578512385,139.0,1.62,2.66,2.193636363636364,0.5087603305785124,2.66,2.0,2.0,3.090909090909091,2.0826446280991733,5.0,10.0,10.0,0.0,10.0,0.0,10.0,14.0,5.090909090909091,12.0,27.0,15.0,20.181818181818183,4.958677685950414,17.0,0.0,0.0,5.0,5.0,2.363636363636364,1.9173553719008267,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.363636363636364,1.9173553719008267,1.0,19.495,23.52,35.02045454545455,8.721322314049587,43.015,1.062,0.5792727272727273,1.062,0.0,0.0,194.0,123.0909090909091,64.46280991735536,173,4.71277020479512
4029,4029,2.2,Tl4 Cu1 Te1 O6,8.0,81.0,8.0,90.0,26.0,81.66666666666667,6.722222222222221,87.0,188.3839,92.0563,80.80861666666668,54.8,1357.77,1302.97,393.1025,338.3025,54.8,11.0,5.0,14.583333333333334,1.6527777777777777,4.0,1.75,66.0,145.0,79.0,103.83333333333331,37.833333333333336,66.0,1.62,3.44,2.5933333333333333,0.8466666666666667,3.44,1.0,1.9166666666666667,2.6666666666666665,1.5555555555555554,4.0,0.0,10.0,10.0,5.0,5.0,0.0,14.0,4.666666666666667,6.0,27.0,21.0,14.25,8.791666666666666,6.0,1.0,0.0833333333333333,5.0,5.0,2.833333333333333,1.4444444444444446,2.0,0.0,0.0,0.0,0.0,1.0,4.0,2.9166666666666665,1.3888888888888886,2.0,9.105,25.6583333333,17.341944444441665,9.282268518515275,9.105,0.464,0.0386666666666666,0.0,0.0,0.0,225.0,102.08333333333331,90.08333333333331,1,3.6926628615241506
4030,4030,2.63,Tl4 In3 Ga1 S8,16.0,81.0,16.0,88.0,14.0,81.6875,6.3125,88.0,172.3183,93.0143875,63.8608109375,302.91,577.0,274.09,437.94,69.52999999999999,388.36,13.0,3.0,14.5,1.5,3.0,1.2109375,105.0,145.0,40.0,123.0,18.125,105.0,1.62,2.58,2.141875,0.438125,2.58,2.0,2.0,2.5,1.5,4.0,0.0,10.0,10.0,5.0,5.0,0.0,14.0,3.5,6.0,27.0,21.0,13.0,7.0,6.0,0.0,0.0,5.0,3.0,3.5,1.5,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.5,1.5,2.0,18.8575,8.052499999999998,25.34828125,1.2194531249999991,25.786875,2.202,1.101,2.202,0.0,0.0,194.0,113.5625,49.7578125,422,2.155081480139552
4031,4031,0.0,Tl5 Te3,52.0,81.0,81.0,90.0,14.0,81.25,6.5625,76.0,76.7833,175.5895625,35.992171875,577.0,722.66,145.65999999999997,631.6225,68.27812499999997,577.0,13.0,3.0,14.125,1.40625,1.0,0.46875,138.0,145.0,7.0,142.375,3.28125,145.0,1.62,2.1,1.8000000000000005,0.225,1.62,2.0,2.0,2.125,1.40625,1.0,10.0,10.0,0.0,10.0,0.0,10.0,14.0,8.75,16.0,27.0,11.0,22.875,5.15625,27.0,0.0,0.0,5.0,3.0,3.875,1.40625,5.0,0.0,0.0,0.0,0.0,2.0,3.0,3.875,1.40625,5.0,26.91,7.853333333299997,29.8549999999875,3.681249999984373,26.91,0.464,0.174,0.0,0.0,0.0,194.0,178.25,19.6875,418,3.371508633126613
4032,4032,2.3,Tl6 Cu1 Te2 O10,8.0,81.0,8.0,90.0,26.0,82.63157894736842,6.149584487534625,87.0,188.3839,89.73893684210526,80.3777163434903,54.8,1357.77,1302.97,358.5836842105263,319.77229916897505,54.8,11.0,5.0,14.789473684210526,1.5290858725761776,4.0,1.772853185595568,66.0,145.0,79.0,102.0,37.89473684210526,66.0,1.62,3.44,2.643157894736842,0.8387811634349029,3.44,1.0,1.947368421052632,2.8421052631578947,1.4626038781163435,4.0,0.0,10.0,10.0,4.7368421052631575,4.986149584487534,0.0,14.0,4.421052631578948,6.0,27.0,21.0,13.947368421052632,8.67590027700831,6.0,1.0,0.0526315789473684,5.0,5.0,2.8421052631578947,1.3628808864265929,2.0,0.0,0.0,0.0,0.0,1.0,4.0,2.894736842105264,1.329639889196676,2.0,9.105,25.6583333333,17.531929824557896,9.550655586330194,9.105,0.464,0.0488421052631578,0.0,0.0,0.0,225.0,95.42105263157896,87.81163434903047,1,3.6792844049888087
4033,4033,0.0,Tl8 Os8 O27,8.0,81.0,8.0,87.0,30.0,79.37209302325581,9.579232017306651,87.0,188.3839,83.46256279069767,84.72118117901569,54.8,3306.0,3251.2,756.8279069767442,948.5291508923744,54.8,8.0,8.0,13.953488372093023,2.570037858301785,4.0,1.869118442401298,66.0,145.0,79.0,95.2093023255814,36.68144943212547,66.0,1.62,3.44,2.870697674418605,0.7149378042184963,3.44,2.0,2.0,2.697674418604651,1.635478637101136,4.0,0.0,10.0,10.0,2.976744186046512,3.738236884802596,0.0,14.0,5.209302325581396,6.0,27.0,21.0,12.883720930232558,8.644672796106004,6.0,0.0,0.0,5.0,5.0,2.186046511627907,1.047052460789616,2.0,4.0,0.7441860465116279,0.0,0.0,2.0,3.0,2.9302325581395348,1.168199026500811,2.0,9.105,17.805,13.345,5.324651162790698,9.105,0.0,0.0,0.0,0.0,0.0,194.0,79.72093023255815,85.04488912925905,450,3.663832929225762
4034,4034,0.0,Tl9 Sb1 Se6,34.0,81.0,81.0,89.0,13.0,81.4375,6.1171875,76.0,125.4233,152.18560624999998,58.72240546875,494.0,903.78,409.78,566.2987499999999,54.22406250000002,577.0,13.0,3.0,14.25,1.40625,2.0,0.9140625,120.0,145.0,25.0,135.25,11.4375,145.0,1.62,2.55,1.995625,0.4225781249999998,1.62,2.0,2.0,2.25,1.40625,1.0,10.0,10.0,0.0,10.0,0.0,10.0,14.0,7.875,15.0,27.0,12.0,22.125,5.484375,27.0,0.0,0.0,5.0,3.0,3.75,1.40625,5.0,0.0,0.0,0.0,0.0,2.0,3.0,3.75,1.40625,5.0,25.92,5.639999999999997,26.829375,0.6820312499999996,26.91,0.799,0.299625,0.0,0.0,0.0,194.0,124.75,83.0625,418,2.0259507682179914
4035,4035,0.72,Tl1 Ag1 Se2,34.0,81.0,34.0,89.0,24.0,79.75,9.25,89.0,125.4233,117.54287499999998,43.42021249999999,494.0,1234.93,740.9300000000001,699.9825000000001,267.47375000000005,494.0,11.0,5.0,14.0,2.0,2.0,0.75,120.0,145.0,25.0,132.5,12.5,120.0,1.62,2.55,2.1625,0.3874999999999999,2.55,1.0,1.75,2.25,1.75,4.0,10.0,10.0,0.0,10.0,0.0,10.0,14.0,3.5,11.0,27.0,16.0,17.5,4.75,16.0,1.0,0.25,5.0,5.0,2.25,1.375,2.0,0.0,0.0,0.0,0.0,1.0,4.0,2.5,1.25,2.0,16.33,10.580000000000002,23.77,3.7200000000000015,25.92,0.799,0.3995,0.799,0.0,0.0,225.0,111.75,97.75,425,1.5488247494646932
4036,4036,0.1,Tl1 Ag1 Te2,47.0,81.0,52.0,90.0,25.0,80.25,9.75,90.0,96.5151,141.86287499999997,31.260212499999987,577.0,1234.93,657.9300000000001,814.3125,210.30875000000003,722.66,11.0,5.0,14.0,2.0,1.0,0.375,138.0,145.0,7.0,141.5,3.5,138.0,1.62,2.1,1.9375,0.1625,2.1,1.0,1.75,2.25,1.75,4.0,10.0,10.0,0.0,10.0,0.0,10.0,14.0,3.5,11.0,27.0,16.0,17.5,4.75,16.0,1.0,0.25,5.0,5.0,2.25,1.375,2.0,0.0,0.0,0.0,0.0,1.0,4.0,2.5,1.25,2.0,16.33,18.4333333333,28.19166666665,6.571666666649999,34.7633333333,0.464,0.232,0.464,0.0,0.0,225.0,180.75,28.75,425,3.7428412567096596
4037,4037,2.15,Tl1 As1 S2,16.0,81.0,16.0,88.0,12.0,84.0,4.0,88.0,172.3183,85.85872499999999,59.2622875,388.36,1090.0,701.64,610.9300000000001,239.53500000000005,388.36,13.0,3.0,15.0,1.0,3.0,1.0,105.0,145.0,40.0,118.5,13.5,105.0,1.62,2.58,2.24,0.3399999999999999,2.58,2.0,2.0,3.0,1.0,4.0,0.0,10.0,10.0,5.0,5.0,0.0,14.0,3.5,6.0,27.0,21.0,13.5,7.5,6.0,0.0,0.0,5.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,22.175,4.734999999999999,25.1646875,1.4948437499999994,25.786875,2.202,1.101,2.202,0.0,0.0,194.0,125.0,55.0,422,1.7626344446170874
4038,4038,1.35,Tl1 As1 Se2,33.0,81.0,34.0,89.0,13.0,84.5,4.5,89.0,129.4617,109.30622499999998,47.5385375,494.0,1090.0,596.0,663.75,213.125,494.0,13.0,3.0,15.0,1.0,2.0,0.75,119.0,145.0,26.0,126.0,9.5,120.0,1.62,2.55,2.225,0.3249999999999998,2.55,2.0,2.0,3.0,1.0,4.0,10.0,10.0,0.0,10.0,0.0,10.0,14.0,3.5,15.0,27.0,12.0,18.5,4.25,16.0,0.0,0.0,5.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,22.175,4.734999999999999,25.231250000000003,1.5281249999999993,25.92,0.799,0.3995,0.799,0.0,0.0,194.0,97.0,83.0,375,2.134278966936806
4039,4039,0.12,Tl1 Bi1 Te2,52.0,83.0,52.0,90.0,14.0,85.5,4.75,90.0,81.38040000000001,167.14092499999998,39.540925,544.4,722.66,178.26,641.6800000000001,80.97999999999999,722.66,13.0,3.0,15.0,1.0,1.0,0.5,138.0,148.0,10.0,142.25,4.25,138.0,1.62,2.1,1.96,0.17,2.1,2.0,2.0,3.0,1.0,4.0,10.0,10.0,0.0,10.0,0.0,10.0,14.0,7.0,16.0,29.0,13.0,22.0,6.0,16.0,0.0,0.0,5.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,26.91,7.853333333299997,32.346666666649995,2.7183333333250017,34.7633333333,0.464,0.232,0.464,0.0,0.0,194.0,127.5,57.75,173,2.0914919970388874
4040,4040,0.5,Tl1 Bi1 Te3,52.0,83.0,52.0,90.0,14.0,86.4,4.319999999999999,90.0,81.38040000000001,159.23273999999998,37.959288,544.4,722.66,178.26,657.876,77.7408,722.66,13.0,3.0,15.2,0.9600000000000002,1.0,0.4800000000000001,138.0,148.0,10.0,141.4,4.080000000000001,138.0,1.62,2.1,1.988,0.1471999999999999,2.1,2.0,2.0,3.2,0.96,4.0,10.0,10.0,0.0,10.0,0.0,10.0,14.0,5.6,16.0,29.0,13.0,20.8,5.76,16.0,0.0,0.0,5.0,3.0,2.8,0.96,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.8,0.96,2.0,26.91,7.853333333299997,32.82999999998,2.3679999999920005,34.7633333333,0.464,0.2784,0.464,0.0,0.0,194.0,132.4,48.16,173,1.9306269541319134
4041,4041,1.5,Tl1 Cd1 S2,16.0,81.0,16.0,88.0,18.0,80.5,7.5,88.0,172.3183,95.231075,63.166075,388.36,594.22,205.86,486.985,98.625,388.36,12.0,4.0,14.25,1.75,3.0,1.25,105.0,145.0,40.0,124.75,19.75,105.0,1.62,2.58,2.1175,0.4625,2.58,2.0,2.0,2.25,1.75,4.0,0.0,10.0,10.0,5.0,5.0,0.0,14.0,3.5,6.0,27.0,21.0,12.75,7.125,6.0,0.0,0.0,5.0,5.0,2.25,1.375,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.25,1.375,2.0,19.495,7.414999999999999,24.4946875,2.49984375,25.786875,2.202,1.101,2.202,0.0,0.0,194.0,132.0,62.0,422,2.519718033495035
4042,4042,0.0,Tl1 Co1 Bi1,27.0,83.0,27.0,86.0,28.0,73.33333333333333,10.222222222222223,58.0,150.04720500000002,157.4322983333333,65.6660688888889,544.4,1768.0,1223.6,963.1333333333332,536.5777777777778,544.4,9.0,6.0,12.333333333333334,2.222222222222222,2.0,0.888888888888889,126.0,148.0,22.0,139.66666666666666,9.111111111111114,126.0,1.62,2.02,1.84,0.1466666666666666,1.62,2.0,2.0,1.3333333333333333,1.111111111111111,0.0,7.0,10.0,3.0,9.0,1.3333333333333333,7.0,14.0,9.333333333333334,9.0,29.0,20.0,21.666666666666668,8.444444444444445,9.0,0.0,0.0,5.0,5.0,2.6666666666666665,1.777777777777778,0.0,3.0,1.0,0.0,0.0,3.0,2.0,3.6666666666666665,0.8888888888888888,3.0,10.245,22.705000000000005,23.368333333333336,8.748888888888889,10.245,0.0,0.0,0.0,1.5484712,0.5161570666666667,194.0,133.33333333333334,80.88888888888889,423,2.8786527555017853
4043,4043,0.0,Tl1 Co1 Mo2,27.0,81.0,42.0,76.0,26.0,58.5,8.75,50.0,145.450105,113.80912375,45.287088125,577.0,2896.0,2319.0,2034.25,861.75,2896.0,6.0,7.0,8.5,2.5,2.0,0.5,126.0,154.0,28.0,144.75,9.375,154.0,1.62,2.16,1.955,0.205,2.16,1.0,1.5,0.25,0.375,0.0,5.0,10.0,5.0,6.75,1.75,5.0,14.0,3.5,6.0,27.0,21.0,12.0,7.5,6.0,1.0,0.5,5.0,5.0,1.25,1.875,0.0,5.0,3.25,0.0,0.0,3.0,3.0,5.0,1.0,6.0,10.245,16.665,17.13375,4.888125,15.69,0.0,0.0,0.0,1.5484712,0.3871178,229.0,211.5,17.5,390,5.778804415886638
4044,4044,0.75,Tl1 Cr5 Se6 S2,16.0,81.0,34.0,89.0,40.0,73.64285714285714,17.602040816326532,89.0,172.3183,71.58955714285715,25.28805714285713,388.36,2180.0,1791.64,1086.98,780.7285714285714,494.0,6.0,10.0,12.214285714285714,4.438775510204081,3.0,0.2857142857142857,105.0,145.0,40.0,126.42857142857144,11.63265306122449,120.0,1.62,2.58,2.17,0.4428571428571428,2.55,1.0,1.6428571428571428,2.357142857142857,1.8775510204081631,4.0,0.0,10.0,10.0,6.785714285714286,3.2142857142857144,10.0,14.0,1.0,6.0,27.0,21.0,11.785714285714286,5.785714285714286,16.0,1.0,0.3571428571428571,5.0,5.0,1.5,1.0714285714285714,2.0,5.0,1.7857142857142858,0.0,0.0,2.0,4.0,3.642857142857143,1.8775510204081631,2.0,11.19,15.72,20.710982142857144,6.800701530612245,25.92,2.202,0.657,0.799,0.0,0.0,229.0,111.64285714285714,95.59183673469389,424,3.253924364356805
4045,4045,0.85,Tl1 Cr5 Se4 S4,16.0,81.0,24.0,89.0,40.0,73.5,17.5,49.0,172.3183,64.89027142857142,27.967420408163264,388.36,2180.0,1791.64,1071.8885714285714,791.5081632653062,2180.0,6.0,10.0,12.214285714285714,4.438775510204082,3.0,0.4897959183673469,105.0,145.0,40.0,124.28571428571428,13.469387755102042,139.0,1.62,2.58,2.174285714285714,0.446530612244898,1.66,1.0,1.6428571428571428,2.357142857142857,1.8775510204081631,0.0,0.0,10.0,10.0,5.357142857142857,3.316326530612245,5.0,14.0,1.0,6.0,27.0,21.0,10.357142857142858,5.6020408163265305,6.0,1.0,0.3571428571428571,5.0,5.0,1.5,1.0714285714285714,0.0,5.0,1.7857142857142858,0.0,0.0,2.0,4.0,3.642857142857143,1.8775510204081631,6.0,11.19,15.72,20.691964285714285,6.787117346938777,11.19,2.202,0.8574285714285714,0.0,0.0,0.0,229.0,119.64285714285714,88.73469387755101,424,3.51415517908447
4046,4046,0.94,Tl1 Cr5 Se2 S6,16.0,81.0,16.0,89.0,40.0,73.35714285714286,17.397959183673468,88.0,172.3183,58.19098571428571,26.818620408163262,388.36,2180.0,1791.64,1056.797142857143,802.2877551020408,388.36,6.0,10.0,12.214285714285714,4.438775510204082,3.0,0.6122448979591837,105.0,145.0,40.0,122.14285714285714,15.306122448979592,105.0,1.62,2.58,2.1785714285714284,0.4502040816326532,2.58,1.0,1.6428571428571428,2.357142857142857,1.877551020408164,4.0,0.0,10.0,10.0,3.928571428571429,3.3673469387755097,0.0,14.0,1.0,6.0,27.0,21.0,8.928571428571429,4.6020408163265305,6.0,1.0,0.3571428571428571,5.0,5.0,1.5,1.0714285714285714,2.0,5.0,1.7857142857142858,0.0,0.0,2.0,4.0,3.642857142857143,1.877551020408164,2.0,11.19,15.72,20.67294642857143,6.773533163265307,25.786875,2.202,1.0578571428571428,2.202,0.0,0.0,229.0,127.64285714285714,81.87755102040818,424,2.9652056192228318
4047,4047,1.01,Tl1 Cr5 S8,16.0,81.0,16.0,88.0,39.0,73.21428571428571,17.29591836734694,88.0,172.3183,51.4917,22.201942857142853,388.36,2180.0,1791.64,1041.7057142857143,813.0673469387756,388.36,6.0,10.0,12.214285714285714,4.438775510204082,3.0,0.6530612244897959,105.0,145.0,40.0,120.0,17.142857142857142,105.0,1.62,2.58,2.182857142857143,0.4538775510204083,2.58,1.0,1.6428571428571428,2.357142857142857,1.8775510204081631,4.0,0.0,10.0,10.0,2.5,2.857142857142857,0.0,14.0,1.0,6.0,27.0,21.0,7.5,2.7857142857142856,6.0,1.0,0.3571428571428571,5.0,5.0,1.5,1.0714285714285714,2.0,5.0,1.7857142857142858,0.0,0.0,2.0,4.0,3.642857142857143,1.8775510204081631,2.0,11.19,15.72,20.65392857142857,6.759948979591836,25.786875,2.202,1.2582857142857142,2.202,0.0,0.0,229.0,135.64285714285714,75.0204081632653,424,3.420860425988412
4048,4048,0.89,Tl1 Cr5 Se3 S5,16.0,81.0,16.0,89.0,40.0,73.42857142857143,17.448979591836736,49.0,172.3183,61.54062857142857,27.87154081632653,388.36,2180.0,1791.64,1064.3428571428572,796.8979591836734,388.36,6.0,10.0,12.214285714285714,4.438775510204082,3.0,0.5612244897959184,105.0,145.0,40.0,123.21428571428572,14.387755102040815,105.0,1.62,2.58,2.176428571428571,0.4483673469387755,1.66,1.0,1.6428571428571428,2.357142857142857,1.8775510204081631,0.0,0.0,10.0,10.0,4.642857142857143,3.3163265306122445,0.0,14.0,1.0,6.0,27.0,21.0,9.642857142857142,5.20408163265306,6.0,1.0,0.3571428571428571,5.0,5.0,1.5,1.0714285714285714,0.0,5.0,1.7857142857142858,0.0,0.0,2.0,4.0,3.642857142857143,1.8775510204081631,2.0,11.19,15.72,20.682455357142857,6.780325255102041,11.19,2.202,0.9576428571428572,0.0,0.0,0.0,229.0,123.64285714285714,85.3061224489796,424,2.168022643485487
4049,4049,0.8,Tl1 Cr5 Se5 S3,16.0,81.0,24.0,89.0,40.0,73.57142857142857,17.551020408163264,49.0,172.3183,68.23991428571428,27.106259183673465,388.36,2180.0,1791.64,1079.4342857142858,786.1183673469387,494.0,6.0,10.0,12.214285714285714,4.438775510204082,3.0,0.3979591836734695,105.0,145.0,40.0,125.35714285714286,12.551020408163266,120.0,1.62,2.58,2.1721428571428567,0.4446938775510204,1.66,1.0,1.6428571428571428,2.357142857142857,1.8775510204081631,0.0,0.0,10.0,10.0,6.071428571428571,3.3673469387755106,5.0,14.0,1.0,6.0,27.0,21.0,11.071428571428571,5.795918367346938,6.0,1.0,0.3571428571428571,5.0,5.0,1.5,1.0714285714285714,0.0,5.0,1.7857142857142858,0.0,0.0,2.0,4.0,3.642857142857143,1.8775510204081631,2.0,11.19,15.72,20.70147321428572,6.7939094387755095,11.19,2.202,0.7572142857142856,0.0,0.0,0.0,229.0,115.64285714285714,92.16326530612244,424,2.0265833317664055
4050,4050,0.71,Tl1 Cr5 Se7 S1,16.0,81.0,34.0,89.0,40.0,73.71428571428571,17.653061224489797,89.0,172.3183,74.9392,22.512814285714285,388.36,2180.0,1791.64,1094.5257142857142,775.3387755102041,494.0,6.0,10.0,12.214285714285714,4.438775510204082,3.0,0.2755102040816324,105.0,145.0,40.0,127.5,10.714285714285714,120.0,1.62,2.58,2.1678571428571423,0.4410204081632653,2.55,1.0,1.6428571428571428,2.357142857142857,1.877551020408164,4.0,0.0,10.0,10.0,7.5,2.857142857142857,10.0,14.0,1.0,6.0,27.0,21.0,12.5,5.571428571428571,16.0,1.0,0.3571428571428571,5.0,5.0,1.5,1.0714285714285714,2.0,5.0,1.7857142857142858,0.0,0.0,2.0,4.0,3.642857142857143,1.877551020408164,2.0,11.19,15.72,20.72049107142857,6.80749362244898,25.92,2.202,0.5567857142857143,0.799,0.0,0.0,229.0,107.64285714285714,99.02040816326532,424,3.3861197508433145
4051,4051,0.67,Tl1 Cr5 Se8,24.0,81.0,34.0,89.0,40.0,73.78571428571429,17.70408163265306,89.0,152.3872,78.28884285714285,18.78053061224489,494.0,2180.0,1686.0,1102.071428571429,769.9489795918367,494.0,6.0,10.0,12.214285714285714,4.438775510204082,2.0,0.2653061224489799,120.0,145.0,25.0,128.57142857142858,9.79591836734694,120.0,1.62,2.55,2.165714285714285,0.4391836734693877,2.55,1.0,1.6428571428571428,2.357142857142857,1.8775510204081631,4.0,5.0,10.0,5.0,8.214285714285714,2.295918367346939,10.0,14.0,1.0,6.0,27.0,21.0,13.214285714285714,5.153061224489796,16.0,1.0,0.3571428571428571,5.0,5.0,1.5,1.0714285714285714,2.0,5.0,1.7857142857142858,0.0,0.0,2.0,4.0,3.642857142857143,1.8775510204081631,2.0,11.19,15.72,20.73,6.814285714285715,25.92,0.799,0.4565714285714286,0.799,0.0,0.0,229.0,103.64285714285714,102.44897959183672,288,3.036649019971941
4052,4052,0.97,Tl1 Cr5 Se1 S7,16.0,81.0,16.0,89.0,40.0,73.28571428571429,17.346938775510203,88.0,172.3183,54.84134285714286,24.80865918367348,388.36,2180.0,1791.64,1049.2514285714285,807.6775510204081,388.36,6.0,10.0,12.214285714285714,4.438775510204082,3.0,0.6428571428571429,105.0,145.0,40.0,121.07142857142856,16.224489795918366,105.0,1.62,2.58,2.1807142857142856,0.4520408163265306,2.58,1.0,1.6428571428571428,2.357142857142857,1.8775510204081631,4.0,0.0,10.0,10.0,3.2142857142857144,3.2142857142857144,0.0,14.0,1.0,6.0,27.0,21.0,8.214285714285714,3.795918367346938,6.0,1.0,0.3571428571428571,5.0,5.0,1.5,1.0714285714285714,2.0,5.0,1.7857142857142858,0.0,0.0,2.0,4.0,3.642857142857143,1.8775510204081631,2.0,11.19,15.72,20.6634375,6.766741071428571,25.786875,2.202,1.1580714285714286,2.202,0.0,0.0,229.0,131.64285714285714,78.44897959183673,424,3.138045421145519
