,n,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData mode Number,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData minimum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData mode MeltingT,MagpieData mean Column,MagpieData avg_dev Column,MagpieData avg_dev Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData mean NsValence,MagpieData minimum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData maximum NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData mean NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData minimum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,label,distance
475,88.24750000000003,Hf2 Te10,52.0,72.0,52.0,90.0,82.5,12.5,90.0,136.08166666666668,14.136111111111124,722.66,1783.34,1019.8833333333332,722.66,14.0,3.333333333333333,0.2777777777777779,138.0,175.0,144.16666666666666,10.277777777777771,138.0,1.3,2.1,1.9666666666666668,0.2222222222222222,2.1,2.0,2.0,0.0,4.0,3.333333333333333,1.111111111111111,4.0,2.0,10.0,8.666666666666666,2.2222222222222228,14.0,16.0,18.0,16.333333333333332,0.5555555555555548,16.0,0.0,0.0,0.0,2.0,2.0,1.6666666666666667,0.5555555555555555,2.0,8.0,2.0,3.0,1.6666666666666667,2.0,22.2,34.7633333333,32.66944444441666,3.489814814805556,34.7633333333,0.3866666666666667,0.1288888888888888,0.464,152.0,194.0,42.0,159.0,11.666666666666666,152.0,0,5.92790904865206
476,388.51445,Rb4 Te2,37.0,52.0,37.0,90.0,32.666666666666664,38.22222222222222,4.0,99.51186666666666,18.72542222222222,312.46,410.2,449.1933333333333,312.46,6.0,6.666666666666667,0.0,138.0,220.0,192.66666666666663,36.44444444444445,220.0,0.82,2.1,1.2466666666666668,0.568888888888889,0.82,1.0,1.3333333333333333,0.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,10.0,3.333333333333333,4.444444444444444,0.0,1.0,16.0,6.0,6.666666666666667,1.0,1.0,0.6666666666666666,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,1.0,1.3333333333333333,0.4444444444444444,1.0,34.7633333333,90.7225,72.06944444443333,24.870740740755554,90.7225,0.1546666666666666,0.2062222222222222,0.0,152.0,229.0,77.0,203.3333333333333,34.22222222222222,229.0,1,15.066373939012232
477,83.76100000000042,P2 Pd3 S8,15.0,46.0,16.0,88.0,81.23076923076923,8.875739644970416,88.0,49.055963384615374,26.475709207100586,317.3,1510.75,709.6638461538462,388.36,14.461538461538462,2.059171597633136,0.7100591715976332,105.0,139.0,113.15384615384616,11.92899408284024,105.0,2.19,2.58,2.4323076923076923,0.1817751479289941,2.58,0.0,1.5384615384615383,0.0,4.0,2.923076923076923,1.3491124260355032,4.0,0.0,10.0,2.3076923076923075,3.5502958579881656,0.0,5.0,10.0,6.769230769230769,1.4911242603550297,6.0,0.0,0.0,0.0,3.0,3.0,1.6923076923076923,0.7810650887573964,2.0,0.0,0.0,1.6923076923076923,0.7810650887573964,2.0,14.41,25.786875,22.666575091569232,3.8403691180686375,25.786875,1.605076923076923,0.7408047337278106,2.202,2.0,225.0,223.0,95.3076923076923,59.85798816568047,70.0,2,5.798043613575069
478,247.88759999999945,Ca1 C1 O3,6.0,20.0,8.0,87.0,69.0,24.8,87.0,20.01738,8.024248,54.8,3768.2,1020.48,54.8,12.8,4.319999999999999,0.6399999999999999,66.0,176.0,90.0,34.4,66.0,1.0,3.44,2.774,0.7992,3.44,2.0,2.0,0.0,4.0,2.8,1.44,4.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.8,1.44,6.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,0.0,2.0,0.8,2.0,5.64,37.77,14.145,9.45,9.105,0.8992000000000001,1.4387200000000002,0.0,12.0,225.0,213.0,91.0,94.8,12.0,2,6.80110548063654
479,105.46341666666592,Sb2 P2 O8,8.0,51.0,8.0,87.0,86.0,1.3333333333333333,87.0,36.12189366666667,28.54603544444445,54.8,848.98,240.04666666666665,54.8,15.666666666666666,0.4444444444444446,0.8888888888888888,66.0,139.0,85.0,25.33333333333333,66.0,2.05,3.44,3.0,0.5866666666666667,3.44,2.0,2.0,3.0,1.0,3.6666666666666665,0.4444444444444445,4.0,0.0,10.0,1.6666666666666667,2.777777777777778,0.0,5.0,15.0,7.333333333333333,2.555555555555556,6.0,0.0,0.0,2.0,3.0,1.0,2.333333333333333,0.4444444444444445,2.0,0.0,2.0,2.333333333333333,0.4444444444444445,2.0,9.105,31.56,15.0917063492,7.982275132266667,9.105,0.2708333333333333,0.4513888888888888,0.0,2.0,166.0,164.0,36.0,43.333333333333336,12.0,2,6.74260678458305
480,93.97281818181824,Tl2 Sn1 As2 S6,16.0,81.0,16.0,88.0,84.36363636363636,3.966942148760331,88.0,79.06452727272728,52.7787305785124,388.36,701.64,560.84,388.36,15.090909090909092,0.9917355371900826,0.9917355371900828,105.0,145.0,117.9090909090909,14.082644628099173,105.0,1.62,2.58,2.2763636363636364,0.3312396694214876,2.58,2.0,2.0,1.0,3.0,3.090909090909091,0.9917355371900828,4.0,0.0,10.0,4.545454545454546,4.958677685950414,14.0,6.0,27.0,12.181818181818182,6.743801652892563,6.0,0.0,0.0,2.0,5.0,3.0,2.909090909090909,0.9917355371900828,2.0,0.0,2.0,2.909090909090909,0.9917355371900828,2.0,22.175,33.285,26.016022727272727,1.646714876033058,25.786875,1.201090909090909,1.091900826446281,2.202,70.0,194.0,124.0,116.45454545454544,50.67768595041323,70.0,3,5.587408456306403
481,33.696250000000205,Sb6 Te6,51.0,52.0,51.0,90.0,87.5,2.5,85.0,124.68,2.9199999999999946,722.66,181.12,813.2199999999999,722.66,15.5,0.5,0.0,138.0,139.0,138.5,0.5,138.0,2.05,2.1,2.075,0.0250000000000001,2.05,2.0,2.0,3.0,1.0,3.5,0.5,3.0,10.0,10.0,10.0,0.0,0.0,15.0,16.0,15.5,0.5,15.0,0.0,0.0,2.0,3.0,1.0,2.5,0.5,2.0,0.0,2.0,2.5,0.5,2.0,31.56,34.7633333333,33.16166666665,1.601666666649999,31.56,0.232,0.232,0.0,152.0,166.0,14.0,159.0,7.0,152.0,3,6.3460316227838
482,93.93691666666726,Sb2 As2 O8,8.0,51.0,8.0,87.0,86.16666666666667,1.1111111111111096,87.0,43.44653333333333,36.596177777777775,54.8,1035.2,368.83,54.8,15.666666666666666,0.4444444444444446,1.1111111111111112,66.0,139.0,87.0,28.0,66.0,2.05,3.44,2.998333333333333,0.5888888888888888,3.44,2.0,2.0,3.0,1.0,3.6666666666666665,0.4444444444444445,4.0,0.0,10.0,3.333333333333333,4.444444444444444,0.0,6.0,15.0,9.0,4.0,6.0,0.0,0.0,2.0,3.0,1.0,2.333333333333333,0.4444444444444445,2.0,0.0,2.0,2.333333333333333,0.4444444444444445,2.0,9.105,31.56,15.025833333333331,7.894444444444443,9.105,0.0,0.0,0.0,12.0,166.0,154.0,63.333333333333336,68.44444444444444,12.0,2,6.845696034823908
483,67.01307142857127,Pr4 I10,53.0,59.0,53.0,96.0,73.42857142857143,32.244897959183675,96.0,130.90537857142857,5.715583673469382,386.85,817.15,620.3214285714286,386.85,13.0,5.714285714285714,0.4081632653061224,139.0,203.0,157.28571428571428,26.12244897959184,139.0,1.13,2.66,2.222857142857143,0.6244897959183674,2.66,2.0,2.0,0.0,5.0,3.571428571428572,2.0408163265306123,5.0,0.0,10.0,7.142857142857143,4.081632653061225,3.0,5.0,17.0,13.571428571428571,4.89795918367347,17.0,0.0,0.0,0.0,1.0,1.0,0.7142857142857143,0.4081632653061224,1.0,0.0,1.0,3.857142857142857,4.081632653061225,1.0,35.675,43.015,40.91785714285714,2.9959183673469423,43.015,0.7585714285714287,0.433469387755102,1.062,64.0,194.0,130.0,101.14285714285714,53.06122448979592,64.0,0,6.275834056700907
484,93.65428571428546,Pr4 Br10,35.0,59.0,35.0,95.0,72.71428571428571,31.83673469387756,95.0,97.33361428571428,24.89944897959183,265.8,938.2,533.8571428571429,265.8,13.0,5.714285714285714,0.8163265306122448,120.0,203.0,143.71428571428572,33.87755102040817,120.0,1.13,2.96,2.4371428571428573,0.7469387755102039,2.96,2.0,2.0,0.0,5.0,3.571428571428572,2.0408163265306123,5.0,0.0,10.0,7.142857142857143,4.081632653061225,3.0,5.0,17.0,13.571428571428571,4.89795918367347,17.0,0.0,0.0,0.0,1.0,1.0,0.7142857142857143,0.4081632653061224,1.0,0.0,1.0,3.857142857142857,4.081632653061225,1.0,29.48,35.675,31.25,2.528571428571428,29.48,1.0407142857142857,0.5946938775510205,1.457,64.0,194.0,130.0,101.14285714285714,53.06122448979592,64.0,0,5.858480360370819
485,48.15290909091008,Zr1 P2 H2 O6,1.0,40.0,8.0,92.0,83.27272727272727,7.239669421487606,87.0,22.83489127272728,15.393972760330575,14.01,2113.99,283.58363636363634,54.8,12.0,5.454545454545454,0.7603305785123968,31.0,175.0,77.0,28.727272727272727,66.0,1.33,3.44,2.7954545454545454,0.7031404958677686,3.44,1.0,1.818181818181818,0.0,4.0,2.727272727272727,1.487603305785124,4.0,0.0,2.0,0.1818181818181818,0.3305785123966942,0.0,1.0,6.0,4.727272727272728,1.4876033057851237,6.0,1.0,0.1818181818181818,0.0,3.0,3.0,1.6363636363636365,0.8925619834710744,2.0,8.0,1.0,2.5454545454545454,1.1570247933884297,2.0,6.615,23.195,12.3814069264,5.671137347490909,9.105,1.7232727272727273,2.22899173553719,0.0,2.0,194.0,192.0,59.81818181818182,73.1900826446281,12.0,2,5.945892166644699
486,40.11516666666726,Sr3 Fe2 Cl2 O5,8.0,38.0,8.0,94.0,63.083333333333336,30.23611111111111,87.0,43.78775,25.93520833333333,54.8,1756.2,615.7666666666667,54.8,11.333333333333334,5.777777777777778,1.125,66.0,195.0,115.25,45.458333333333336,66.0,0.95,3.44,2.5025,1.0004166666666665,3.44,2.0,2.0,0.0,5.0,2.5,2.083333333333333,4.0,0.0,6.0,1.0,1.6666666666666667,0.0,2.0,8.0,5.5,1.75,6.0,0.0,0.0,0.0,2.0,2.0,1.0,0.8333333333333334,2.0,4.0,0.0,1.6666666666666667,1.0555555555555556,2.0,9.105,54.23,23.2225,15.92875,9.105,0.4155,0.6924999999999999,0.0,12.0,229.0,217.0,110.08333333333331,97.0972222222222,12.0,2,7.169943121560549
487,1.9179999999998645,Nb1 S2,16.0,41.0,16.0,88.0,74.33333333333333,18.222222222222225,88.0,52.34546,27.040613333333336,388.36,2361.64,1175.5733333333335,388.36,12.333333333333334,4.888888888888888,0.8888888888888888,105.0,164.0,124.66666666666669,26.222222222222225,105.0,1.6,2.58,2.2533333333333334,0.4355555555555555,2.58,1.0,1.6666666666666667,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,4.0,1.3333333333333333,1.777777777777778,0.0,5.0,6.0,5.666666666666667,0.4444444444444443,6.0,1.0,0.3333333333333333,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,6.0,2.0,3.6666666666666665,2.222222222222222,2.0,18.18,25.786875,23.25125,3.380833333333333,25.786875,1.468,0.9786666666666668,2.202,70.0,229.0,159.0,123.0,70.66666666666667,70.0,2,5.458195893460339
488,75.83866666666682,N2 Te2 U2,7.0,92.0,7.0,90.0,64.0,29.33333333333333,20.0,126.54520333333332,75.02566888888889,63.05,1344.95,731.2366666666667,63.05,11.333333333333334,5.5555555555555545,1.7777777777777777,71.0,196.0,135.0,42.66666666666666,71.0,1.38,3.04,2.1733333333333333,0.5777777777777778,1.38,2.0,2.0,0.0,4.0,2.333333333333333,1.5555555555555554,0.0,0.0,10.0,3.6666666666666665,4.222222222222222,3.0,5.0,16.0,9.0,4.666666666666667,5.0,0.0,0.0,0.0,3.0,3.0,1.6666666666666667,1.111111111111111,0.0,9.0,2.0,8.333333333333334,7.777777777777779,2.0,14.76875,34.7633333333,23.18569444443333,7.71842592591111,14.76875,2.3003333333333336,2.7577777777777777,0.0,63.0,194.0,131.0,136.33333333333334,48.888888888888886,63.0,1,7.853636470172723
489,309.61220000000003,Mg3 Au1,12.0,79.0,12.0,68.0,67.5,0.75,68.0,67.47039225,64.74808837500001,923.0,414.3299999999999,1026.5825,923.0,4.25,3.375,1.125,136.0,141.0,139.75,1.875,141.0,1.31,2.54,1.6175000000000002,0.46125,1.31,1.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.5,3.75,14.0,2.0,25.0,7.75,8.625,2.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.0,16.7,22.89,21.3425,2.32125,22.89,0.0,0.0,0.0,194.0,225.0,31.0,201.75,11.625,194.0,1,13.479511527508262
490,58.84739999999944,Ti2 Te2 P1,15.0,52.0,22.0,90.0,69.8,21.44,43.0,76.3815524,40.97475808,317.3,1623.7,1128.924,722.66,11.0,5.6,0.64,107.0,160.0,140.6,15.52,138.0,1.54,2.19,1.894,0.2832,1.54,2.0,2.0,0.0,4.0,2.2,1.7600000000000002,0.0,0.0,10.0,4.8,4.16,0.0,4.0,16.0,9.0,5.6,4.0,0.0,0.0,0.0,3.0,3.0,1.4,1.12,0.0,8.0,2.0,4.6,2.72,2.0,16.69,34.7633333333,25.09538095236,7.734361904751998,16.69,0.5105999999999999,0.4457599999999999,0.0,2.0,194.0,192.0,138.8,54.71999999999999,152.0,1,5.786199490465907
491,124.49233333333298,Co1 S2,16.0,27.0,16.0,88.0,78.0,13.333333333333334,88.0,41.021065,11.94142,388.36,1379.64,848.2400000000001,388.36,13.666666666666666,3.111111111111111,0.4444444444444445,105.0,126.0,112.0,9.333333333333334,105.0,1.88,2.58,2.3466666666666667,0.3111111111111111,2.58,2.0,2.0,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,7.0,2.333333333333333,3.1111111111111107,0.0,6.0,9.0,7.0,1.3333333333333333,6.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,3.0,2.0,2.333333333333333,0.4444444444444445,2.0,10.245,25.786875,20.60625,6.907499999999999,25.786875,1.468,0.9786666666666668,2.202,70.0,194.0,124.0,111.33333333333331,55.11111111111111,70.0,2,4.180695801126479
492,50.56466666666637,Fe1 S2,16.0,26.0,16.0,88.0,77.0,14.666666666666666,88.0,39.99166666666667,10.56888888888889,388.36,1422.64,862.5733333333334,388.36,13.333333333333334,3.555555555555556,0.4444444444444445,105.0,132.0,114.0,12.0,105.0,1.83,2.58,2.33,0.3333333333333333,2.58,2.0,2.0,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,6.0,2.0,2.6666666666666665,0.0,6.0,8.0,6.666666666666667,0.888888888888889,6.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,10.73,25.786875,20.767916666666665,6.691944444444444,25.786875,1.468,0.9786666666666668,2.202,70.0,229.0,159.0,123.0,70.66666666666667,70.0,2,4.107042157327256
493,1131.4849999999997,Zr1 N1,7.0,40.0,7.0,82.0,63.0,19.0,44.0,52.61535,38.60865,63.05,2064.95,1095.525,63.05,9.5,5.5,1.5,71.0,175.0,123.0,52.0,71.0,1.33,3.04,2.185,0.855,1.33,2.0,2.0,0.0,3.0,1.5,1.5,0.0,0.0,2.0,1.0,1.0,0.0,4.0,5.0,4.5,0.5,4.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,8.0,3.0,5.5,2.5,3.0,14.76875,23.195,18.981875,4.213125,14.76875,3.2185,3.2185,0.0,194.0,194.0,0.0,194.0,0.0,194.0,1,9.00945461003969
494,86.28416666666672,Na2 Mn2 P2,11.0,25.0,11.0,83.0,45.66666666666666,29.111111111111114,2.0,36.30052542666667,12.425013048888893,317.3,1201.7,735.7233333333334,317.3,7.666666666666667,4.888888888888889,0.4444444444444445,107.0,166.0,137.33333333333334,20.22222222222221,107.0,0.93,2.19,1.5566666666666666,0.4222222222222222,0.93,1.0,1.6666666666666667,0.0,3.0,1.0,1.3333333333333333,0.0,0.0,5.0,1.6666666666666667,2.2222222222222223,0.0,1.0,7.0,4.333333333333333,2.2222222222222223,1.0,1.0,0.3333333333333333,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,5.0,1.0,3.0,1.3333333333333333,1.0,10.4875862069,29.2433333333,20.76705254513333,6.852977558822222,10.4875862069,0.5416666666666666,0.7222222222222223,0.0,2.0,229.0,227.0,149.33333333333334,98.2222222222222,2.0,1,7.475432620243776
495,430.04450000000014,Ce2 S2,16.0,58.0,16.0,88.0,51.5,36.5,15.0,86.0905,54.02550000000001,388.36,682.64,729.6800000000001,388.36,9.5,6.5,1.5,105.0,204.0,154.5,49.5,105.0,1.12,2.58,1.85,0.73,1.12,2.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,0.5,0.5,1.0,4.0,6.0,5.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,9.0,2.0,12.0,10.0,2.0,25.786875,37.24,31.5134375,5.726562500000002,25.786875,1.101,1.101,0.0,70.0,194.0,124.0,132.0,62.0,70.0,1,10.521268627811452
496,73.29350000000012,Cl6 Ti2,17.0,22.0,17.0,94.0,81.25,19.125,94.0,38.5565,4.655249999999997,171.6,1769.4,613.95,171.6,13.75,4.875,0.375,102.0,160.0,116.5,21.75,102.0,1.54,3.16,2.755,0.6075000000000002,3.16,2.0,2.0,0.0,5.0,3.75,1.875,5.0,0.0,2.0,0.5,0.75,0.0,4.0,7.0,6.25,1.125,7.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,8.0,1.0,2.75,2.625,1.0,16.69,24.4975,22.545625,2.9278125,24.4975,1.86975,0.934875,2.493,64.0,194.0,130.0,96.5,48.75,64.0,2,5.370363064981536
497,55.293999999999954,Fe1 O2,8.0,26.0,8.0,87.0,76.33333333333333,14.222222222222223,87.0,29.281266666666667,17.709155555555554,54.8,1756.2,640.1999999999999,54.8,13.333333333333334,3.555555555555556,0.8888888888888888,66.0,132.0,88.0,29.33333333333333,66.0,1.83,3.44,2.9033333333333338,0.7155555555555554,3.44,2.0,2.0,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,6.0,2.0,2.6666666666666665,0.0,6.0,8.0,6.666666666666667,0.888888888888889,6.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,9.105,10.73,9.646666666666668,0.722222222222222,9.105,0.0,0.0,0.0,12.0,229.0,217.0,84.33333333333333,96.44444444444446,12.0,2,4.856779843677583
498,188.7226875,Au2 Cl2 Te4,17.0,79.0,52.0,94.0,85.0,9.5,90.0,121.90489225,43.225946125,171.6,1165.73,738.5625,722.66,15.0,2.0,0.875,102.0,138.0,128.5,13.25,138.0,2.1,3.16,2.475,0.375,2.1,1.0,1.75,0.0,5.0,3.25,1.625,4.0,0.0,10.0,7.5,3.75,14.0,7.0,25.0,16.0,4.5,16.0,1.0,0.25,0.0,2.0,2.0,1.25,0.75,2.0,0.0,1.0,1.5,0.5,2.0,16.7,34.7633333333,27.68104166665,7.082291666649999,34.7633333333,0.85525,0.8188749999999999,0.464,64.0,225.0,161.0,148.25,42.125,152.0,0,5.602546196591654
499,51.42549999999879,I2 N2 U2,7.0,92.0,7.0,96.0,66.0,30.666666666666668,20.0,126.31336,74.87110666666668,63.05,1344.95,619.3000000000001,63.05,11.666666666666666,5.777777777777779,1.7777777777777777,71.0,196.0,135.33333333333334,42.888888888888886,71.0,1.38,3.04,2.36,0.6533333333333334,1.38,2.0,2.0,0.0,5.0,2.6666666666666665,1.777777777777778,0.0,0.0,10.0,3.6666666666666665,4.222222222222222,3.0,5.0,17.0,9.333333333333334,5.111111111111112,5.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,9.0,1.0,8.0,8.0,1.0,14.76875,43.015,25.93625,11.385833333333332,14.76875,2.4996666666666667,2.6248888888888886,0.0,63.0,194.0,131.0,107.0,58.0,63.0,1,7.792084954590001
500,59.93033333333209,Pu2 Br2 O2,8.0,94.0,8.0,95.0,68.66666666666667,29.77777777777777,24.0,113.30113333333333,87.13257777777778,54.8,858.2,411.2,54.8,12.0,6.0,1.7777777777777777,66.0,187.0,124.33333333333331,41.77777777777778,66.0,1.28,3.44,2.56,0.8533333333333332,1.28,2.0,2.0,0.0,5.0,3.0,2.0,0.0,0.0,10.0,3.333333333333333,4.444444444444445,6.0,6.0,17.0,10.333333333333334,4.444444444444445,6.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,1.0,3.6666666666666665,2.888888888888889,1.0,9.105,29.48,18.88833333333333,7.061111111111113,9.105,0.4856666666666667,0.6475555555555556,0.0,11.0,64.0,53.0,29.0,23.33333333333333,11.0,1,7.387376021604148
501,67.14799999999954,Co1 O2,8.0,27.0,8.0,87.0,77.33333333333333,12.888888888888893,87.0,30.310665,19.081686666666663,54.8,1713.2,625.8666666666667,54.8,13.666666666666666,3.111111111111111,0.8888888888888888,66.0,126.0,86.0,26.666666666666668,66.0,1.88,3.44,2.92,0.6933333333333334,3.44,2.0,2.0,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,7.0,2.333333333333333,3.1111111111111107,0.0,6.0,9.0,7.0,1.3333333333333333,6.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,3.0,2.0,2.333333333333333,0.4444444444444445,2.0,9.105,10.245,9.485,0.5066666666666659,9.105,0.0,0.0,0.0,12.0,194.0,182.0,72.66666666666667,80.8888888888889,12.0,2,4.721004579419574
502,369.7796666666666,Tb2 C1,6.0,65.0,65.0,77.0,45.0,21.33333333333333,29.0,109.9538,65.29540000000001,1629.0,2194.0,2360.333333333333,1629.0,6.666666666666667,4.888888888888889,1.7777777777777777,76.0,194.0,154.66666666666666,52.44444444444445,194.0,1.21,2.55,1.6566666666666665,0.5955555555555555,1.21,2.0,2.0,0.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,9.0,4.0,11.0,8.666666666666666,3.111111111111111,11.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,4.0,4.666666666666667,0.4444444444444443,5.0,5.64,31.7366666667,23.0377777778,11.598518518533334,31.7366666667,1.4986666666666668,1.9982222222222223,0.0,194.0,194.0,0.0,194.0,0.0,194.0,1,13.469905534496101
503,411.2939999999998,Y2 C1,6.0,39.0,39.0,77.0,33.666666666666664,28.88888888888889,12.0,63.27413333333334,34.17562222222222,1799.0,2024.0,2473.6666666666665,1799.0,6.666666666666667,4.888888888888889,1.3333333333333333,76.0,190.0,152.0,50.66666666666666,190.0,1.22,2.55,1.663333333333333,0.591111111111111,1.22,2.0,2.0,0.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,1.0,0.6666666666666666,0.4444444444444445,0.0,3.0,4.0,3.333333333333333,0.4444444444444445,3.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,9.0,4.0,7.333333333333333,2.2222222222222223,9.0,5.64,32.365,23.456666666666667,11.87777777777778,32.365,1.4986666666666668,1.9982222222222223,0.0,194.0,194.0,0.0,194.0,0.0,194.0,1,15.689180508783542
504,345.5872499999999,Ca2 Si2,14.0,20.0,14.0,78.0,42.5,35.5,7.0,34.08175,5.996250000000002,1115.0,572.0,1401.0,1115.0,8.0,6.0,0.5,111.0,176.0,143.5,32.5,111.0,1.0,1.9,1.45,0.4499999999999999,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,20.44,37.77,29.105000000000004,8.665000000000001,20.44,0.3865,0.3865,0.0,225.0,227.0,2.0,226.0,1.0,225.0,1,11.260918208978998
505,316.5806000000001,Au1 Te2,52.0,79.0,52.0,90.0,82.0,10.666666666666666,90.0,150.72218966666665,30.82958622222222,722.66,614.67,927.5499999999998,722.66,14.333333333333334,2.222222222222222,0.4444444444444443,136.0,138.0,137.33333333333334,0.8888888888888857,138.0,2.1,2.54,2.2466666666666666,0.1955555555555554,2.1,1.0,1.6666666666666667,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,10.0,10.0,10.0,0.0,14.0,16.0,25.0,19.0,4.0,16.0,1.0,0.3333333333333333,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,1.0,1.6666666666666667,0.4444444444444444,2.0,16.7,34.7633333333,28.7422222222,8.028148148133331,34.7633333333,0.3093333333333333,0.2062222222222222,0.464,152.0,225.0,73.0,176.33333333333334,32.44444444444445,152.0,0,6.60088488339079
506,62.388999999999584,Sm2 S2,16.0,62.0,16.0,88.0,55.5,32.5,23.0,91.2125,59.14750000000001,388.36,956.64,866.6800000000001,388.36,9.5,6.5,1.5,105.0,198.0,151.5,46.5,105.0,1.17,2.58,1.875,0.7050000000000001,1.17,2.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,8.0,7.0,1.0,6.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,5.0,3.0,2.0,25.786875,33.23,29.5084375,3.721562499999999,25.786875,1.101,1.101,0.0,70.0,166.0,96.0,118.0,48.0,70.0,1,5.62302739484979
507,52.16850000000007,Li4 Bi4 O8,3.0,83.0,8.0,87.0,65.25,32.125,87.0,61.98005,73.500175,54.8,489.6,276.9225,54.8,12.0,5.5,1.5,66.0,148.0,102.0,36.0,66.0,0.98,3.44,2.47,0.97,3.44,1.0,1.75,0.0,4.0,2.75,1.375,4.0,0.0,10.0,2.5,3.75,14.0,1.0,29.0,10.5,9.25,6.0,1.0,0.25,0.0,3.0,3.0,1.75,0.875,2.0,0.0,1.0,2.0,0.5,2.0,9.105,32.95,16.938333333324998,8.005833333337499,9.105,0.0,0.0,0.0,12.0,229.0,217.0,66.25,81.375,12.0,2,8.363157560312242
